核心客户号|签约日期|当前签约日期|零售签约产品代码|零售签约产品描述|签约口径说明
1504357474|2013/11/4|2014/6/5|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1512611483|2014/8/27|2014/8/27|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1245209866|2010/6/11|2010/6/11|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1013353916|2008/5/28|2014/12/26|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1507838119|2015/3/13|2015/3/13|20191|贵金属实盘|零售客户金融资产代码为160,且金额>0
1527013613|2015/12/27|2015/12/27|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1176403456|2015/5/14|2015/5/14|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1254865489|2014/7/28|2016/3/2|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1508387876|2014/4/10|2015/5/14|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1511004807|2014/6/29|2015/12/26|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1515435061|2014/11/24|2015/11/26|10102B|中期定期存款|产品包括一年、两年定期存款 余额>0
1506484391|2014/1/28|2014/12/26|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1229058841|2009/10/25|2009/10/25|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1506032211|2015/9/8|2015/9/8|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1512492938|2014/8/22|2014/8/22|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1506654719|2014/2/14|2015/12/29|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1215813690|2012/11/4|2015/3/14|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1108568638|2005/10/12|2013/1/14|30101|信用卡|信用卡：零售客户持有我行信用卡，则该客户持有信用卡产品
1248338473|2010/7/22|2015/12/12|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1525021018|2015/10/7|2015/10/7|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1526343832|2015/11/29|2015/11/29|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1519137530|2015/2/10|2016/2/15|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1501129812|2015/12/16|2015/12/16|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1506114721|2014/1/9|2014/3/25|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1527124641|2015/12/31|2015/12/31|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1526378188|2015/12/1|2015/12/1|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1522513065|2015/6/23|2015/6/23|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1517870985|2015/1/14|2016/1/9|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1526162146|2015/11/21|2015/11/21|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1519023705|2015/2/5|2015/2/5|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1154212956|2015/4/26|2015/4/26|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1523380922|2015/7/28|2016/3/21|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1522274266|2016/1/21|2016/1/21|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1505117493|2013/11/30|2013/11/30|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1520147203|2015/3/30|2015/8/27|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1526545199|2015/12/10|2015/12/10|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1509329129|2016/3/17|2016/3/17|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1119042423|2015/2/16|2015/2/16|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1526768776|2015/12/17|2015/12/17|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1095394756|2014/12/2|2015/2/13|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1500108181|2013/3/7|2013/3/30|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1514787504|2014/11/5|2014/11/5|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1511438664|2014/7/15|2014/7/15|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1515651195|2014/11/29|2014/11/29|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1516526818|2014/12/25|2014/12/25|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1511527565|2014/7/18|2014/7/18|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1505910438|2014/7/6|2015/11/18|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1097771745|2015/11/4|2015/11/4|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1513035130|2014/9/10|2014/9/10|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1505989320|0001/1/1|2014/2/7|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1526731129|2015/12/16|2015/12/16|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1516269080|2014/12/17|2014/12/17|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1520453812|2015/4/10|2015/4/10|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1522942171|2015/7/7|2015/9/27|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1505970986|2013/12/31|2014/6/26|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1512155240|2014/8/11|2014/8/13|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1160378287|2012/9/10|2015/10/7|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1525226158|2015/10/15|2015/10/15|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1303457805|2015/10/23|2015/10/23|20150|钱生钱C|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1522472150|2015/6/21|2015/6/21|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1516759863|2015/1/4|2015/3/7|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1501280364|2014/10/20|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1515693417|2014/12/1|2014/12/1|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1523738844|2015/8/12|2015/8/12|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1503096061|2013/9/11|2013/9/11|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1503720446|2013/10/8|2013/10/8|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1501748213|0001/1/1|2013/6/30|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1149238708|2007/1/18|2012/10/26|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1523083110|2015/7/14|2015/7/14|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1507780823|2014/3/25|2014/3/25|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1510365306|2014/6/14|2015/11/3|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1513389683|2014/9/19|2014/9/19|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1526979021|2015/12/25|2015/12/25|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1521399807|2015/5/17|2015/5/17|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1516344269|2014/12/19|2014/12/19|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1502691169|2013/8/22|2015/3/9|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1329394309|2016/2/18|2016/2/18|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1513413365|2014/9/20|2015/1/1|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1522335378|2015/12/23|2015/12/23|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1277032342|2011/6/18|2015/11/27|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1149777138|2012/1/12|2012/1/12|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1502426732|2015/3/24|2016/2/25|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1526128851|2015/11/20|2015/11/20|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1522030740|2015/8/10|2015/8/10|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1306576257|2012/4/3|2012/4/3|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1317467694|2012/6/27|2014/8/18|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1523019113|2015/7/10|2015/7/10|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1526679271|2015/12/14|2015/12/14|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1510166014|2014/6/9|2014/6/9|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1209675856|2008/11/23|2015/12/16|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1514254930|2014/10/19|2014/10/19|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1514849608|2014/11/6|2014/11/6|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1525732842|2015/11/5|2015/11/5|60116|商隆卡|借记卡折一本通（卡bin622619）且CO_SIGN_NUM in ('0065','0066','0067')。
1511663225|2014/7/24|2014/7/24|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1509221649|2015/1/9|2015/1/9|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1526507059|2015/12/6|2015/12/6|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1515426703|2014/12/3|2016/3/15|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1523252318|2015/7/22|2015/7/22|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1515674547|2015/9/15|2015/9/15|10102B|中期定期存款|产品包括一年、两年定期存款 余额>0
1509287843|2014/5/12|2014/5/12|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1134516275|2007/7/23|2015/2/28|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1122897578|2012/2/15|2012/3/9|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1201992267|2014/5/30|2014/5/30|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1527242388|2016/1/7|2016/2/1|10102|定期|定期：如客户名下所有定期存款账户余额>0，则该客户持有定期
1292617559|2011/11/19|2011/11/19|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1130191738|2006/7/27|2011/8/2|30101|信用卡|信用卡：零售客户持有我行信用卡，则该客户持有信用卡产品
1504357770|2013/11/4|2014/9/23|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1512075230|2015/9/20|2015/9/20|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1520433118|2015/4/10|2015/4/10|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1287393320|2011/9/27|2011/9/27|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1528653109|2016/3/17|2016/3/17|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1519197936|2015/2/12|2015/2/12|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1525991620|2015/11/15|2015/11/15|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1508931151|2014/4/29|2014/4/29|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1525016742|2015/10/6|2015/10/6|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1516553501|2014/12/26|2015/9/30|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1506012896|2014/1/3|2014/1/3|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1516555432|2014/12/26|2014/12/26|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1508092893|2014/4/2|2014/4/2|20140|钱生钱B|T03_MPM_CONTR中客户为有效客户，则认为该客户签约
1527103038|2016/1/20|2016/1/20|20120|账户及时通|SF2_CSR_PDT_AGT中客户为签约状态，则认为该客户签约
1506648424|2015/12/24|2015/12/24|10120|理财|理财：如客户名下所有理财余额>0，则该客户持有理财
1524229397|2015/9/1|2015/9/1|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
1521464006|2015/5/20|2015/12/2|10101|活期|活期：如客户名下所有活期存款账户余额>0，则该客户持有活期
